name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,cloudcover,solarradiation
Andhra Pradesh,19-08-2022,32,26,29.1,40.6,26,34.4,25,78.7,6.33,22.7,89.1,140.8
Andhra Pradesh,20-08-2022,34,26.2,30.2,42,26.2,35.5,24.6,72.6,0.027,18.4,61.1,156.7
Andhra Pradesh,21-08-2022,34.8,26.7,30.4,42,26.7,35.8,24.3,70.9,0.133,24.5,65,190.2
Andhra Pradesh,22-08-2022,36,25.9,30.6,43.2,25.9,35.2,23.8,68.4,0,18.4,47.1,239.5
Andhra Pradesh,23-08-2022,36,25.9,31,43.2,25.9,37,24.6,70.3,0.021,18.4,53.5,258.5
Andhra Pradesh,24-08-2022,32,26,28.9,41.3,26,34.5,25.3,81.4,0.013,13,93.3,231.8
Andhra Pradesh,25-08-2022,35,25.8,29.8,41.9,25.8,33.8,24.3,73.8,13.262,13.3,69.7,258.6
Andhra Pradesh,26-08-2022,34.1,25.4,29.8,43.1,25.4,35.1,24.9,76,0.532,14.8,56.1,230.6
Andhra Pradesh,27-08-2022,35,26.6,30.4,44.1,26.6,36.4,24.9,73.2,0.16,18.4,60.4,271.7
Andhra Pradesh,28-08-2022,30.8,27,28.5,41.4,30.1,34.3,25.5,84.3,3.75,9.4,81.7,250.4
Andhra Pradesh,29-08-2022,33,26,29,42.3,26,34.2,25.3,81,1.046,13,67.2,294.3
Andhra Pradesh,30-08-2022,33,25.5,29.1,42.1,25.5,34.3,25.3,81,0.795,13,47.7,273.5
Andhra Pradesh,31-08-2022,33,25.4,28.7,40.6,25.4,33.5,25.3,82.8,0.532,11.2,62,216.5
Andhra Pradesh,01-09-2022,33,25.7,29.1,40.6,25.7,33.9,24.9,78.7,0.603,11.2,50.3,301.2
Andhra Pradesh,02-09-2022,32,25.1,28.5,40.6,25.1,33.7,25.5,84,5.404,14.8,53.5,270.4
Andhra Pradesh,03-09-2022,34,25.4,29.7,40.6,25.4,34,24.4,75.2,0.031,9.4,32.5,230.7
Andhra Pradesh,04-09-2022,34,25,29.5,43.2,25,34.3,24.7,76.7,38.016,9.4,62.9,263.7
Andhra Pradesh,05-09-2022,34,25.5,29.4,43.8,25.5,35,25.7,81.5,2.652,11.2,54,300.9
Andhra Pradesh,06-09-2022,34,25.9,29.6,45.6,25.9,36.1,26.1,82.3,0.532,9.4,42.5,264.2
Andhra Pradesh,07-09-2022,30.1,25,27.7,39,25,32.1,25.7,89.2,3.555,9.4,81.8,93.6
Andhra Pradesh,08-09-2022,27.1,24.3,25.9,31.4,24.3,26.9,24.8,93.3,4.099,11.2,94,71.4
Andhra Pradesh,09-09-2022,27.1,24.2,26.2,31.8,24.2,28.5,25.3,95.1,12.95,9.4,98.8,105.6
Andhra Pradesh,10-09-2022,28.1,24.4,26,34.5,24.4,27.7,25,94.3,32.312,13.7,99.6,111.9
Andhra Pradesh,11-09-2022,32,24.7,27.7,40.6,24.7,31.3,24.8,85,3.006,22.3,92,176.2
Andhra Pradesh,12-09-2022,33,24.4,28.4,39.2,24.4,32.4,24.5,80,1.3,19.1,78.9,228.7
Andhra Pradesh,13-09-2022,32,24.7,28.4,37.9,24.7,32.1,24,78.1,0,11.2,83.9,198.5
Andhra Pradesh,14-09-2022,30,26,28,36.2,26,32.3,25,83.9,0.013,11.2,78.2,283.9
Andhra Pradesh,15-09-2022,32,25.5,28.8,39.2,25.5,34.2,25.4,82.6,0.69,13,76.2,232.9
Andhra Pradesh,16-09-2022,34.1,25.7,29.8,40.6,25.7,34.6,24.5,74.5,0.3,18.4,56.8,260.5
Andhra Pradesh,17-09-2022,34,24.6,29.5,40,24.6,33.5,23.7,72.3,0.8,16.6,46.5,195.1
Andhra Pradesh,18-09-2022,34.2,25.3,29.3,39.3,25.3,33.2,23.8,73.9,0,18.4,63.9,247.2
Andhra Pradesh,19-09-2022,27.7,23.9,26.2,32.7,23.9,27.9,25,93.4,8.761,15.5,93.2,24.8
Andhra Pradesh,20-09-2022,33,23.3,28.1,42.1,23.3,31.9,24.3,80.7,0.3,23.5,73.2,176.5
Andhra Pradesh,21-09-2022,33.1,24.6,28.8,40.5,24.6,32.7,24.1,76.9,1.002,14.8,67.3,222.7
Andhra Pradesh,22-09-2022,31,25.2,28.1,39.1,25.2,31.7,24.3,80.2,0.8,14.8,91.2,250.5
Andhra Pradesh,23-09-2022,33.8,24.4,28.7,39.2,24.4,31.8,23.8,76.6,0.2,20.5,58.8,277.9
Andhra Pradesh,24-09-2022,35,24.1,29.4,40.6,24.1,32.6,23.3,71.5,0,18.4,39.4,252.9
Andhra Pradesh,25-09-2022,34.7,25.1,29.8,40.8,25.1,34.7,24.3,73.5,0.1,14.8,51.4,239.7
Andhra Pradesh,26-09-2022,31.4,23.7,28,39.1,23.7,32.3,24.8,83.5,3.6,11.2,67.8,257.5
Andhra Pradesh,27-09-2022,33.2,24.2,28.3,42.1,24.2,32.4,24.8,82.6,0.005,11.2,68.4,241
Andhra Pradesh,28-09-2022,33,24.4,27.8,42.1,24.4,31.7,25,85.3,4.724,18.4,73.9,270
Andhra Pradesh,29-09-2022,33,24.6,28.2,42.1,24.6,32.2,24.7,81.8,0.05,11.2,64.6,255.2
Andhra Pradesh,30-09-2022,31,25,27,39.6,25,29.7,25.1,89.5,7.213,11.2,89.3,125.9
Andhra Pradesh,01-10-2022,31,23.8,27,39.1,23.8,29.9,24.5,86.6,9.853,11.2,92.9,29.6
Andhra Pradesh,02-10-2022,33.7,24.8,29,42.7,24.8,33.6,24.6,77.8,0.1,13,87.2,134.2
Andhra Pradesh,03-10-2022,33,25,29.5,40.6,25,34.2,24.2,74.1,0,13,86.8,219.6
Andhra Pradesh,04-10-2022,32,25.3,28.6,39.2,25.3,33.4,24.9,80.5,0.3,11.2,92.6,108.3
Andhra Pradesh,05-10-2022,31.7,24.3,27.2,39.1,24.3,30.3,25.2,89.4,15.753,13,88.5,149.6
Andhra Pradesh,06-10-2022,27.1,23.9,25.7,31.2,23.9,26.6,24.8,94.7,71.298,18.4,90.3,111.6
Andhra Pradesh,07-10-2022,30,23.3,26.2,36.2,23.3,28.3,24.6,91.4,5.811,11.2,81.3,235
Andhra Pradesh,08-10-2022,32,23.2,27.4,39.2,23.2,30.4,24.3,84.4,0.676,14.8,52.7,181.4
Andhra Pradesh,09-10-2022,28,23.6,26.4,32,23.6,28.5,24.1,87.5,12.9,16.6,81,185.1
Andhra Pradesh,10-10-2022,28,23.4,25.7,33.5,23.4,26.8,24.8,94.6,14.411,11.2,84.5,98.5
Andhra Pradesh,11-10-2022,30,23.6,26.6,37.4,23.6,29.1,24.9,90.7,14.881,11.2,72.9,205.4
Andhra Pradesh,12-10-2022,31,23.5,26.9,37.7,23.5,30.1,24.5,87.2,3.489,11.2,56.5,201.8
Andhra Pradesh,13-10-2022,32,23.5,28.2,38.7,23.5,32.2,24.7,82.3,1.5,9.4,62.5,259.8
Andhra Pradesh,14-10-2022,30,23.8,26.5,38.8,23.8,29.4,24.8,90.1,30.813,9.4,85.5,183.5
Andhra Pradesh,15-10-2022,28.1,23.3,25.8,32.8,23.3,27.5,24.4,91.7,22.096,11.2,80.1,104.3
Andhra Pradesh,16-10-2022,31.1,23,27.3,39.1,23,31.1,25,87.8,16.729,13,52,229.8
Andhra Pradesh,17-10-2022,32,23.4,28.2,39.2,23.4,32.7,24.8,82.7,0.108,11.2,47.2,246
Andhra Pradesh,18-10-2022,32.9,23.6,27.9,39.2,23.6,31,24.2,81.6,13.799,11.2,65.2,262.6
Andhra Pradesh,19-10-2022,32,23.2,27.3,39.2,23.2,30.5,24.4,85.4,2.652,11.2,63.4,243.5
Andhra Pradesh,20-10-2022,32,23.1,27.7,39.2,23.1,31,24.1,82.1,0.94,11.2,44.7,261.4
Andhra Pradesh,21-10-2022,32,23,27.9,37.1,23,30.7,23.8,80.2,1.6,18.4,58.1,244.9
Andhra Pradesh,22-10-2022,32.1,22.9,27.4,35.8,22.9,29.1,21.8,73.3,0,14.8,27.2,263
Andhra Pradesh,23-10-2022,33,21.6,26.9,37,21.6,28.3,20.9,71.4,0,14.8,21.3,268.8
Andhra Pradesh,24-10-2022,32,20.9,26.5,34.9,20.9,27.2,19.2,66.7,0,14.8,47.2,270.2
Andhra Pradesh,25-10-2022,32.9,20,25.8,33.5,20,26.3,18.3,65.5,0,11.2,19.1,267.1
Andhra Pradesh,26-10-2022,32,21.2,26.8,38.4,21.2,28.4,20.6,70.1,0,13,36.7,224.6
Andhra Pradesh,27-10-2022,32.7,21.9,27.1,36.3,21.9,28.6,21.6,73.7,0.1,13,19.7,259.6
Andhra Pradesh,28-10-2022,31,21.6,26.8,34.5,21.6,28.7,21.9,75.8,0,13,61.7,227.8
Andhra Pradesh,29-10-2022,31,21.6,26.6,33.7,21.6,28,21.2,73.3,0,14.8,44.3,257
Andhra Pradesh,30-10-2022,34,20.2,25.9,33.3,20.2,26,17.1,61.1,0,13,21.5,261.3
Andhra Pradesh,31-10-2022,30.9,21.1,25.6,33.4,21.1,26.7,20.3,73.3,0.006,13,68.6,205.8
Andhra Pradesh,01-11-2022,29,22.6,25.7,33.6,22.6,27,22.9,85,5.496,9.4,97.9,69
Andhra Pradesh,02-11-2022,29.8,23,26.6,34.5,23,28.8,23.4,83,0.011,59.4,91.6,180.5
Andhra Pradesh,03-11-2022,30,23.4,26.8,36.2,23.4,29.1,23.7,84,0.671,11.2,78.2,208.5
Andhra Pradesh,04-11-2022,32,22.5,27.4,37.9,22.5,29.8,23.8,81.7,0.3,14.8,46.7,247
Andhra Pradesh,05-11-2022,31,22.3,26.7,36.5,22.3,28.7,23.5,83.6,0.553,11.2,56.3,237.3
Andhra Pradesh,06-11-2022,30.9,21.2,26.1,34.1,21.2,27.2,21.8,79,0,13,16.5,254.2
Andhra Pradesh,07-11-2022,31,20.5,26,35.5,20.5,27.3,21.4,77,0,11.2,23.5,253.5
Andhra Pradesh,08-11-2022,31.1,20.2,26,34.1,20.2,27.2,21.2,76.4,0,9.4,22.3,253.2
Andhra Pradesh,09-11-2022,31,20.9,26.5,33.7,20.9,27.6,21.2,74.4,0,13,34.1,245.2
Andhra Pradesh,10-11-2022,31,21.5,26.6,33.7,21.5,27.7,20.7,71.2,0,16.6,30.4,215.2
Andhra Pradesh,11-11-2022,31,22,26.7,32.4,22,27.6,20,68.1,0,18.4,56,212.5
Andhra Pradesh,12-11-2022,31.1,22.7,27,34.6,22.7,28.9,21.3,71.5,0.849,18.4,63.2,171.4
Andhra Pradesh,13-11-2022,31,22.1,26.7,33.7,22.1,27.8,21.3,73.4,0,18.4,57.6,229
Andhra Pradesh,14-11-2022,31,21.8,26.2,33.7,21.8,27.2,21.1,74.8,0,14.8,29.5,197.1
Andhra Pradesh,15-11-2022,31.1,20.7,25.9,33.3,20.7,26.8,20.6,74.2,0,11.2,29.7,243.2
Andhra Pradesh,16-11-2022,31,19.7,24.9,31.4,19.7,25.2,17.8,67.5,0,9.4,17,246.4
Andhra Pradesh,17-11-2022,31,18.1,24.4,30.6,18.1,24.5,16.4,63.5,0,14.8,22.1,239
Andhra Pradesh,18-11-2022,30.1,19.1,24.2,30.4,19.1,24.3,17.3,67.5,0,13,35.5,231.8
Andhra Pradesh,19-11-2022,31,19.4,24.4,30.6,19.4,24.4,16.2,62.5,0,14.8,35.7,240.5
Andhra Pradesh,20-11-2022,28,18.9,23.6,28.3,18.9,23.7,15.3,61,0.354,13,73,156.8
Andhra Pradesh,21-11-2022,26,21,23.2,26,21,23.2,19.1,78.7,1.252,13,93.1,21.4
Andhra Pradesh,22-11-2022,29,20.6,24.9,32,20.6,25.9,21.1,79.9,0.375,18.4,87.3,110.8
Andhra Pradesh,23-11-2022,31,22.4,26.7,35.1,22.4,28.2,22.7,80.4,0,18.4,53.1,163.1
Andhra Pradesh,24-11-2022,31,22.7,27,36.5,22.7,29.2,23.4,82.1,0,9.4,56.9,171.2
Andhra Pradesh,25-11-2022,30.8,24.2,26.7,36.2,24.2,28.7,23.6,83.8,6.633,9.4,81.9,190.6
Andhra Pradesh,26-11-2022,31,22.9,26.3,33.3,22.9,27.2,22.2,80.3,0,9.4,44.1,202
Andhra Pradesh,27-11-2022,30.9,21.7,25.3,31.3,21.7,25.7,20.3,76.4,0,11.2,29,214.5
Andhra Pradesh,28-11-2022,31,20,24.5,31.4,20,24.8,18.6,72.2,0,11.2,18.3,238.5
Andhra Pradesh,29-11-2022,29,19.4,23.8,29.5,19.4,23.9,18,72.2,0,10.1,19,235.4
Andhra Pradesh,30-11-2022,30,19,24.6,31.3,19,25.1,19.2,74,0,11.2,25,229
Andhra Pradesh,01-12-2022,31,21.9,26.4,34.5,21.9,27.9,21.6,76.1,0,14.8,29.5,223.4
Andhra Pradesh,02-12-2022,31.8,22.2,26.9,35.1,22.2,28.3,22.6,78.9,0,23.4,33.5,129.9
Andhra Pradesh,03-12-2022,31,22.4,26.6,34.1,22.4,27.9,22.9,81.8,0.1,13,36.7,161.3
Andhra Pradesh,04-12-2022,31,22.1,26.4,35.1,22.1,28.2,23.1,83.1,0,11.2,50.1,223.3
Andhra Pradesh,05-12-2022,30,22,26,33.3,22,27.2,22.7,83.7,0,11.2,50.8,225
Andhra Pradesh,06-12-2022,30,20.9,25.1,31.9,20.9,25.6,20.1,76,0,9.4,64,219.6
Andhra Pradesh,07-12-2022,30,20,24.1,29.8,20,24.2,17.6,69.8,0,18.4,68.4,188.8
Andhra Pradesh,08-12-2022,30,18.8,24.1,29.4,18.8,24.1,15.4,60.2,0.188,14.8,71.5,167.7
Andhra Pradesh,09-12-2022,26,21,22.9,26,21,22.9,16.6,69,11.967,17.3,96.7,41
Andhra Pradesh,10-12-2022,27,21,24,28.2,21,24,20.6,81.9,9.574,27.7,93,146.4
Andhra Pradesh,11-12-2022,30.1,22.9,25.6,32.7,22.9,26.7,22.8,85.6,0.848,26.9,69.6,212.5
Andhra Pradesh,12-12-2022,30,22.2,26,33.3,22.2,27.1,22.5,82.4,0.213,22.3,57.9,200.8
Andhra Pradesh,13-12-2022,30,22.5,26.4,34.1,22.5,27.8,23.3,84,0.019,18.4,52.7,132.5
Andhra Pradesh,14-12-2022,31,22,26,34.5,22,27.2,21.8,78.9,0,11.2,33.3,198.3
Andhra Pradesh,15-12-2022,30,21.3,25.3,31.3,21.3,25.8,19.6,72.5,0,7.6,27.5,221.2
Andhra Pradesh,16-12-2022,31,21.8,25.8,33,21.8,26.6,20.3,73.1,0,9.4,24.4,222
Andhra Pradesh,17-12-2022,30.1,22.3,26,34.1,22.3,27.4,22.2,80.6,0,7.6,48.5,197.5
Andhra Pradesh,18-12-2022,29.1,21.7,25.4,32,21.7,26.3,21.7,80.8,0,14.8,56.7,174.5
Andhra Pradesh,19-12-2022,29,18.6,23.7,29.2,18.6,23.9,17.6,70.7,0,11.2,44.1,227.4
Andhra Pradesh,20-12-2022,29.8,19,23.7,30.3,19,24,18.4,73.9,0,14.8,22.2,226.3
Andhra Pradesh,21-12-2022,30,19,23.9,31.3,19,24.3,18.8,74.6,0,18.4,47.8,184.7
Andhra Pradesh,22-12-2022,29,19.4,23.8,30.3,19.4,24.2,19.1,76.6,0,13,54.3,204.1
Andhra Pradesh,23-12-2022,29,18.6,23.2,29.5,18.6,23.4,17.7,73.3,0,18.4,28.4,224.7
Andhra Pradesh,24-12-2022,29.8,17.5,23.8,31,17.5,24.2,18.5,74.1,0,23.5,20.6,229.1
Andhra Pradesh,25-12-2022,30,19.4,24.9,32.3,19.4,25.6,20,75.3,0,18.4,49.2,177.1
Andhra Pradesh,26-12-2022,30,21.7,26.2,34.1,21.7,27.6,21.7,77.1,0,14.8,52.6,142.8
Andhra Pradesh,27-12-2022,31,21.4,26.4,36.5,21.4,28.3,23.1,82.7,0,13,49.1,188
Andhra Pradesh,28-12-2022,31.9,21.6,26.6,35.5,21.6,28.2,22.2,78.3,0,11.9,48.1,216.6
Andhra Pradesh,29-12-2022,32,21.5,26.5,35.8,21.5,28.2,22.2,79,0,9.4,41.9,224.2
Andhra Pradesh,30-12-2022,32,21.7,26.4,35.5,21.7,27.9,21.9,78,0,9.4,41.8,226.5
Andhra Pradesh,31-12-2022,31,20.2,25.6,33.7,20.2,26.7,21.5,79.6,0,8.6,44.5,225.5
Andhra Pradesh,01-01-2023,30.1,20.3,25.3,32,20.3,26,21,78.9,0,9.4,29.8,223.8
Andhra Pradesh,02-01-2023,30,20.2,25.2,33.3,20.2,26.2,21,78.6,0,11.2,38.2,124.9
Andhra Pradesh,03-01-2023,30,20.6,25.2,32.5,20.6,26,20.1,74.7,0,9.4,55.4,213.1
Andhra Pradesh,04-01-2023,29.2,19.5,24.6,30.8,19.5,25.1,20.1,78,0,13,41.2,196.4
Andhra Pradesh,05-01-2023,28,19.7,24.3,30.6,19.7,25,20.9,81.9,0.251,26.5,61,161.3
Andhra Pradesh,06-01-2023,29,18.6,24,29.6,18.6,24.3,19.4,77.4,0,14.8,27.7,223.1
Andhra Pradesh,07-01-2023,30,18.5,24,31.3,18.5,24.2,18.1,72.8,0,11.2,35.2,230.6
Andhra Pradesh,08-01-2023,28,16.1,21.7,28.3,16.1,21.7,14.9,68.4,0,11.2,6.6,242
Andhra Pradesh,09-01-2023,28,15.5,21.9,28.3,15.5,22,15.4,69.3,0,13,4.1,238.9
Andhra Pradesh,10-01-2023,29,16.2,22.3,29.8,16.2,22.5,16.3,70.8,0,9.4,7.9,238.6
Andhra Pradesh,11-01-2023,30,16.3,23,30.8,16.3,23.3,17.4,72.7,0,9.4,7.4,239.2
Andhra Pradesh,12-01-2023,29,16.3,22.5,29.6,16.3,22.8,18,78,0,9.4,35.1,239.5
Andhra Pradesh,13-01-2023,29,16.8,22.8,29.8,16.8,23,17.9,76.1,0,11.2,19.4,238.5
Andhra Pradesh,14-01-2023,30,17,23.5,31.3,17,23.7,17.8,73.1,0,9.4,20.4,240
Andhra Pradesh,15-01-2023,29.8,16.6,23.1,30.9,16.6,23.5,18,75,0,11.2,20.9,235.8
Andhra Pradesh,16-01-2023,30,16.7,23,31.3,16.7,23.5,18.5,77.4,0,11.2,22.4,243.7
Andhra Pradesh,17-01-2023,29.1,16.8,22.9,29.8,16.8,23.2,18.3,77.5,0,11.2,28.3,241.6
Andhra Pradesh,18-01-2023,29.1,17.1,23.2,30.8,17.1,23.6,18.2,75.4,0,11.2,24.4,244.1
Andhra Pradesh,19-01-2023,29.1,17.4,23.4,30.3,17.4,23.9,18.6,76.4,0,9.4,31.7,240.1
Andhra Pradesh,20-01-2023,29.2,18.2,24,30.8,18.2,24.4,19,75.6,0,11.2,31,240.7
Andhra Pradesh,21-01-2023,29.9,18.8,24.4,32,18.8,25.1,20.1,78.5,0,11.2,35.1,241.6
Andhra Pradesh,22-01-2023,29.1,18.8,24.1,30.8,18.8,24.6,19.9,79.5,0,13,25.2,240.4
Andhra Pradesh,23-01-2023,29,17.9,23.9,30.8,17.9,24.3,19.3,77.2,0,24.4,42.1,239.8
Andhra Pradesh,24-01-2023,29,16.8,23.5,30.8,16.8,23.9,18.3,75,0,13,29,249
Andhra Pradesh,25-01-2023,28.8,16.9,22.9,29.9,16.9,23.2,18.5,78.3,0,11.2,28.2,249.3
Andhra Pradesh,26-01-2023,29.1,16.9,23.2,30.1,16.9,23.4,17.5,73.3,0,11.2,14,252
Andhra Pradesh,27-01-2023,29.1,17.5,23.5,30.8,17.5,23.8,17.9,73.5,0,13,32.4,248
Andhra Pradesh,28-01-2023,31.1,17.1,23.8,30.3,17.1,23.8,16.5,67.9,0,14.8,17.5,234.6
Andhra Pradesh,29-01-2023,30,18,24.2,31.8,18,24.7,19.5,76.8,0,18.4,13.2,248.6
Andhra Pradesh,30-01-2023,30,19.5,25.1,32.5,19.5,25.9,20.4,76.9,0,24.6,31.3,243.2
Andhra Pradesh,31-01-2023,31,19.2,25.2,33,19.2,25.9,20,75,0,18.4,38.3,246.5
Andhra Pradesh,01-02-2023,31,19.9,25.9,31,19.9,25.9,17.9,64.6,0,18.4,44.1,251.4
Andhra Pradesh,02-02-2023,32,19,25.3,32.4,19,25.4,17.3,64.1,0,13,47.1,248.1
Andhra Pradesh,03-02-2023,31,18.9,25.4,32.4,18.9,25.6,18.4,68.1,0,14.8,12.6,256.2
Andhra Pradesh,04-02-2023,32,18.6,25,33.5,18.6,25.4,18.9,72.3,0,11.2,8.8,258.7
Andhra Pradesh,05-02-2023,31,18.9,24.8,31.9,18.9,25.3,19,72.6,0,11.2,6.7,260.8
Andhra Pradesh,06-02-2023,30.9,18.6,24.5,33.3,18.6,25.1,19.4,75.1,0,9.4,31.5,259.1
Andhra Pradesh,07-02-2023,31,17.9,24.9,33,17.9,25.6,19.8,75.5,0,11.2,28.5,251.2
Andhra Pradesh,08-02-2023,32,18.8,25.4,34.1,18.8,26.1,20,74.5,0,7.6,30,244.3
Andhra Pradesh,09-02-2023,32.8,19,25.5,34.7,19,26.3,19.8,72.7,0,9.4,31.3,251.8
Andhra Pradesh,10-02-2023,33.8,19.2,26.4,35.9,19.2,27.2,19.7,69.8,0,6.5,30.1,264.6
Andhra Pradesh,11-02-2023,33.7,19.1,26.3,37,19.1,27.7,20.6,73.2,0,9.4,31,249.7
Andhra Pradesh,12-02-2023,34,20.1,27.1,35.7,20.1,27.8,19.9,68.7,0,9.4,27.8,270.3
Andhra Pradesh,13-02-2023,34,19.7,26.6,34.1,19.7,27,18.6,66.4,0,14.8,9.6,280.5
Andhra Pradesh,14-02-2023,33,20,26.3,32.3,20,26.3,18.7,68.4,0,7.6,12.9,274.8
Andhra Pradesh,15-02-2023,34,19.3,25.7,33.3,19.3,25.7,18.1,70.1,0,11.2,19.6,277.3
Andhra Pradesh,16-02-2023,34,19.8,26,35.2,19.8,26.5,19.6,71.8,0,8.3,16.7,279
Andhra Pradesh,17-02-2023,32,19.5,25.4,33.5,19.5,26.1,19.9,73.7,0,11.2,29.3,274.8
Andhra Pradesh,18-02-2023,32,19.6,25.2,34.9,19.6,26.1,20,74.3,0,9.4,27,275.6
Andhra Pradesh,19-02-2023,33,19.8,26.3,35.3,19.8,27.3,20.2,71.2,0,9.4,27.4,275.1
Andhra Pradesh,20-02-2023,36.9,20.2,26.9,35.8,20.2,27.6,19.4,67.4,0,11.2,20.6,278.3
Andhra Pradesh,21-02-2023,34,20.7,27.1,35.7,20.7,28,20,68.1,0,9.4,7.2,281.9
Andhra Pradesh,22-02-2023,34,20.8,27,37,20.8,28,20.1,68.6,0,7.6,10.3,282.8
Andhra Pradesh,23-02-2023,33,20.3,26.3,36.1,20.3,27.4,20,70.4,0,9.4,5.5,284.5
Andhra Pradesh,24-02-2023,34,20.1,27,36.8,20.1,28.1,20.6,70.9,0,9.4,1.6,285.1
Andhra Pradesh,25-02-2023,35,20.4,26.9,37.7,20.4,28.1,20,68.5,0,7.2,11.8,287.3
Andhra Pradesh,26-02-2023,34,20.6,26.6,35.3,20.6,27.1,17.9,62.7,0,9.4,17.6,286.8
Andhra Pradesh,27-02-2023,34,19.9,26.2,35.1,19.9,26.5,17.3,61.9,0,9.4,3.3,287.5
Andhra Pradesh,28-02-2023,34,19.3,26.4,35.1,19.3,26.7,17.5,61.7,0,13,1.7,290.4
Andhra Pradesh,01-03-2023,34.1,19.8,26.6,34,19.8,26.8,17.6,62.9,0,13,18.3,291.2
Andhra Pradesh,02-03-2023,35,19.7,26.8,34.3,19.7,26.6,16.4,58.2,0,7.6,6,292.8
Andhra Pradesh,03-03-2023,36.1,20,27.7,34.7,20,27.2,14.7,50.5,0,11.2,4.7,295.5
Andhra Pradesh,04-03-2023,36,20.8,27.7,34.8,20.8,27.1,13.9,48.2,0,11.2,0,295.9
Andhra Pradesh,05-03-2023,35,20.5,27.4,34.7,20.5,27.4,16.9,58,0,9.4,0,295.5
Andhra Pradesh,06-03-2023,35.7,20.8,27.3,36.5,20.8,27.8,18,60.2,0,11.2,4.2,297.3
Andhra Pradesh,07-03-2023,34,20.6,27.1,34.6,20.6,27.6,18,61,0,11.2,35.3,291
Andhra Pradesh,08-03-2023,34,22.2,27.4,34.6,22.2,27.8,17.4,56.5,0,15.2,38.8,297.7
Andhra Pradesh,09-03-2023,33,21.2,27.2,34,21.2,27.6,18.5,62.3,0,9.4,63.7,226.5
Andhra Pradesh,10-03-2023,34,21.9,27.7,34.1,21.9,27.9,18.7,62.4,0,11.2,41.4,292.6
Andhra Pradesh,11-03-2023,34,21.9,27.3,35.7,21.9,28.2,19.9,66.5,0,14.8,18.6,298.5
Andhra Pradesh,12-03-2023,34,21.1,27.3,36.1,21.1,27.6,18.3,62.5,0,11.2,11.2,303.8
Andhra Pradesh,13-03-2023,37.5,20.8,27.7,34.9,20.8,27.6,16.3,57.5,0,11.2,17.9,303.1
Andhra Pradesh,14-03-2023,35,21,27.4,36.1,21,27.8,18.2,60.6,0,14.8,21.8,307.7
Andhra Pradesh,15-03-2023,34,22.2,27.7,38.1,22.2,29.3,21.4,71,0,13,38.7,267.7
Andhra Pradesh,16-03-2023,34,23.1,28,37.6,23.1,30.2,22.6,74.4,3.5,11.2,57.8,210.9
Andhra Pradesh,17-03-2023,31,22.5,25.5,33.7,22.5,26.3,21.2,78,4.369,16.6,74.6,179.5
Andhra Pradesh,18-03-2023,30.1,22.1,25,34.3,22.1,25.6,21.6,82.5,8.02,27.7,69.4,248.1
Andhra Pradesh,19-03-2023,29,22.2,25.3,31.3,22.2,26,21.1,78.3,5.757,18.4,67.3,230.8
Andhra Pradesh,20-03-2023,32,22,27,35.8,22,28.5,22,75.8,0.354,14.8,56.2,233.6
Andhra Pradesh,21-03-2023,34.1,22.9,28.1,39.3,22.9,30.3,22.8,74.9,0.9,18.4,40.1,235.7
Andhra Pradesh,22-03-2023,34,24.2,28.9,39.3,24.2,31.6,23.2,73.2,0.05,14.8,36.4,299.2
Andhra Pradesh,23-03-2023,34,24.6,28.6,40.6,24.6,31.8,23.4,74.6,0.018,18.4,47.8,276.5
Andhra Pradesh,24-03-2023,35,24.9,29.1,42.9,24.9,32.8,23.9,75,0.1,46.4,42.3,243.8
Andhra Pradesh,25-03-2023,33.1,25.8,29.1,40.6,25.8,33.1,24,75.3,0.2,27.7,55.6,224.5
Andhra Pradesh,26-03-2023,34.7,25.4,28.9,39.2,25.4,31.8,23.5,74.4,0,18.4,68.7,230
Andhra Pradesh,27-03-2023,36.7,25,29.8,44.9,25,34.4,24.4,74.3,0,11.2,50.9,263.1
Andhra Pradesh,28-03-2023,35,24.5,29.6,41.9,24.5,33.7,24.2,74.4,0,17.3,44,254.7
Andhra Pradesh,29-03-2023,35,24.5,29.1,39.3,24.5,31.7,23,71.9,0,14.8,41.9,286.7
Andhra Pradesh,30-03-2023,35,24.3,29.1,40.6,24.3,31.9,23,71.5,0,14.8,50.8,309.5
Andhra Pradesh,31-03-2023,36,24.4,29.5,43.2,24.4,33.3,23.8,73.1,0,15.1,44.3,311
Andhra Pradesh,01-04-2023,35.1,25.3,29.5,41.9,25.3,33,23.5,72,0,18.4,56.9,245.1
Andhra Pradesh,02-04-2023,35.8,24.9,28.7,43.3,24.9,32.5,24.2,77.9,6.189,46.4,52.8,244.8
Andhra Pradesh,03-04-2023,35,26,29.8,43.3,26,34.6,24.8,75.7,0.2,14.4,62.4,251.3
Andhra Pradesh,04-04-2023,35,26.9,30.3,41.9,29.6,35.5,24.3,71.7,0,15.1,54.8,308.2
Andhra Pradesh,05-04-2023,36,25.9,30.3,41.9,25.9,35,24.1,71.4,0,12.2,38.4,266.5
Andhra Pradesh,06-04-2023,36,25.7,30.3,43.2,25.7,34.6,24.1,71.4,0,11.5,35.9,313.9
Andhra Pradesh,07-04-2023,35,25.6,29.8,40.6,25.6,32.8,22.9,68.4,0,14.8,28.1,315.3
